service_id,monday,tuesday,wednesday,thursday,friday,saturday,sunday,start_date,end_date
"0 - LinkFM_#4_2015-07-14T09:11:20_20170819_99991231_20170714_99991231_2","1","0","0","0","0","0","0","20170819","20180531"
"0 - LinkFM_#4_2015-07-14T09:11:20_20170819_99991231_20170714_99991231_3","0","1","0","0","0","0","0","20170819","20180531"
"0 - LinkFM_#4_2015-07-14T09:11:20_20170819_99991231_20170714_99991231_4","0","0","1","0","0","0","0","20170819","20180531"
"0 - LinkFM_#4_2015-07-14T09:11:20_20170819_99991231_20170714_99991231_5","0","0","0","1","0","0","0","20170819","20180531"
"0 - LinkFM_#4_2015-07-14T09:11:20_20170819_99991231_20170714_99991231_6","0","0","0","0","1","0","0","20170819","20180531"
"0 - LinkFM_#4_2015-07-14T13:06:42_20170819_99991231_20170714_99991231_2","1","0","0","0","0","0","0","20170819","20180531"
"0 - LinkFM_#4_2015-07-14T13:06:42_20170819_99991231_20170714_99991231_3","0","1","0","0","0","0","0","20170819","20180531"
"0 - LinkFM_#4_2015-07-14T13:06:42_20170819_99991231_20170714_99991231_4","0","0","1","0","0","0","0","20170819","20180531"
"0 - LinkFM_#4_2015-07-14T13:06:42_20170819_99991231_20170714_99991231_5","0","0","0","1","0","0","0","20170819","20180531"
"0 - LinkFM_#4_2015-07-14T13:06:42_20170819_99991231_20170714_99991231_6","0","0","0","0","1","0","0","20170819","20180531"
"0 - LinkFM_#4_2015-07-14T13:06:42_20170819_99991231_20170714_99991231_7","0","0","0","0","0","1","0","20170819","20180531"
"0 - LinkFM_#5_2015-07-14T09:11:20_20170819_99991231_20170714_99991231_2","1","0","0","0","0","0","0","20170819","20180531"
"0 - LinkFM_#5_2015-07-14T09:11:20_20170819_99991231_20170714_99991231_3","0","1","0","0","0","0","0","20170819","20180531"
"0 - LinkFM_#5_2015-07-14T09:11:20_20170819_99991231_20170714_99991231_4","0","0","1","0","0","0","0","20170819","20180531"
"0 - LinkFM_#5_2015-07-14T09:11:20_20170819_99991231_20170714_99991231_5","0","0","0","1","0","0","0","20170819","20180531"
"0 - LinkFM_#5_2015-07-14T09:11:20_20170819_99991231_20170714_99991231_6","0","0","0","0","1","0","0","20170819","20180531"
"0 - LinkFM_#5_2015-07-14T13:06:42_20170819_99991231_20170714_99991231_2","1","0","0","0","0","0","0","20170819","20180531"
"0 - LinkFM_#5_2015-07-14T13:06:42_20170819_99991231_20170714_99991231_3","0","1","0","0","0","0","0","20170819","20180531"
"0 - LinkFM_#5_2015-07-14T13:06:42_20170819_99991231_20170714_99991231_4","0","0","1","0","0","0","0","20170819","20180531"
"0 - LinkFM_#5_2015-07-14T13:06:42_20170819_99991231_20170714_99991231_5","0","0","0","1","0","0","0","20170819","20180531"
"0 - LinkFM_#5_2015-07-14T13:06:42_20170819_99991231_20170714_99991231_6","0","0","0","0","1","0","0","20170819","20180531"
"0 - LinkFM_#5_2015-07-14T13:06:42_20170819_99991231_20170714_99991231_7","0","0","0","0","0","1","0","20170819","20180531"
"0 - LinkFM_#6_2015-07-14T09:11:20_20170819_99991231_20170714_99991231_2","1","0","0","0","0","0","0","20170819","20180531"
"0 - LinkFM_#6_2015-07-14T09:11:20_20170819_99991231_20170714_99991231_3","0","1","0","0","0","0","0","20170819","20180531"
"0 - LinkFM_#6_2015-07-14T09:11:20_20170819_99991231_20170714_99991231_4","0","0","1","0","0","0","0","20170819","20180531"
"0 - LinkFM_#6_2015-07-14T09:11:20_20170819_99991231_20170714_99991231_5","0","0","0","1","0","0","0","20170819","20180531"
"0 - LinkFM_#6_2015-07-14T09:11:20_20170819_99991231_20170714_99991231_6","0","0","0","0","1","0","0","20170819","20180531"
"0 - LinkFM_#6_2015-07-14T13:06:42_20170819_99991231_20170714_99991231_2","1","0","0","0","0","0","0","20170819","20180531"
"0 - LinkFM_#6_2015-07-14T13:06:42_20170819_99991231_20170714_99991231_3","0","1","0","0","0","0","0","20170819","20180531"
"0 - LinkFM_#6_2015-07-14T13:06:42_20170819_99991231_20170714_99991231_4","0","0","1","0","0","0","0","20170819","20180531"
"0 - LinkFM_#6_2015-07-14T13:06:42_20170819_99991231_20170714_99991231_5","0","0","0","1","0","0","0","20170819","20180531"
"0 - LinkFM_#6_2015-07-14T13:06:42_20170819_99991231_20170714_99991231_6","0","0","0","0","1","0","0","20170819","20180531"
"0 - LinkFM_#6_2015-07-14T13:06:42_20170819_99991231_20170714_99991231_7","0","0","0","0","0","1","0","20170819","20180531"
"0 - LinkFM_#7_2015-07-14T13:06:43_20170819_99991231_20170714_99991231_2","1","0","0","0","0","0","0","20170819","20180531"
"0 - LinkFM_#7_2015-07-14T13:06:43_20170819_99991231_20170714_99991231_3","0","1","0","0","0","0","0","20170819","20180531"
"0 - LinkFM_#7_2015-07-14T13:06:43_20170819_99991231_20170714_99991231_4","0","0","1","0","0","0","0","20170819","20180531"
"0 - LinkFM_#7_2015-07-14T13:06:43_20170819_99991231_20170714_99991231_5","0","0","0","1","0","0","0","20170819","20180531"
"0 - LinkFM_#7_2015-07-14T13:06:43_20170819_99991231_20170714_99991231_6","0","0","0","0","1","0","0","20170819","20180531"
"0 - LinkFM_#7_2015-07-14T13:06:43_20170819_99991231_20170714_99991231_7","0","0","0","0","0","1","0","20170819","20180531"
"0 - LinkFM_#8_2015-07-14T13:06:43_20170819_99991231_20170714_99991231_2","1","0","0","0","0","0","0","20170819","20180531"
"0 - LinkFM_#8_2015-07-14T13:06:43_20170819_99991231_20170714_99991231_3","0","1","0","0","0","0","0","20170819","20180531"
"0 - LinkFM_#8_2015-07-14T13:06:43_20170819_99991231_20170714_99991231_4","0","0","1","0","0","0","0","20170819","20180531"
"0 - LinkFM_#8_2015-07-14T13:06:43_20170819_99991231_20170714_99991231_5","0","0","0","1","0","0","0","20170819","20180531"
"0 - LinkFM_#8_2015-07-14T13:06:43_20170819_99991231_20170714_99991231_6","0","0","0","0","1","0","0","20170819","20180531"
"0 - LinkFM_#8_2015-07-14T13:06:43_20170819_99991231_20170714_99991231_7","0","0","0","0","0","1","0","20170819","20180531"
"0 - LinkFM_#9_2015-07-14T13:06:43_20170819_99991231_20170714_99991231_2","1","0","0","0","0","0","0","20170819","20180531"
"0 - LinkFM_#9_2015-07-14T13:06:43_20170819_99991231_20170714_99991231_3","0","1","0","0","0","0","0","20170819","20180531"
"0 - LinkFM_#9_2015-07-14T13:06:43_20170819_99991231_20170714_99991231_4","0","0","1","0","0","0","0","20170819","20180531"
"0 - LinkFM_#9_2015-07-14T13:06:43_20170819_99991231_20170714_99991231_5","0","0","0","1","0","0","0","20170819","20180531"
"0 - LinkFM_#9_2015-07-14T13:06:43_20170819_99991231_20170714_99991231_6","0","0","0","0","1","0","0","20170819","20180531"
"0 - LinkFM_#9_2015-07-14T13:06:43_20170819_99991231_20170714_99991231_7","0","0","0","0","0","1","0","20170819","20180531"
"0 - LinkFM_0700_Jul 14 2015  9:10:40:397AM_20170819_99991231_20170714_99991231_2","1","0","0","0","0","0","0","20170819","20180531"
"0 - LinkFM_0700_Jul 14 2015  9:10:40:397AM_20170819_99991231_20170714_99991231_3","0","1","0","0","0","0","0","20170819","20180531"
"0 - LinkFM_0700_Jul 14 2015  9:10:40:397AM_20170819_99991231_20170714_99991231_4","0","0","1","0","0","0","0","20170819","20180531"
"0 - LinkFM_0700_Jul 14 2015  9:10:40:397AM_20170819_99991231_20170714_99991231_5","0","0","0","1","0","0","0","20170819","20180531"
"0 - LinkFM_0700_Jul 14 2015  9:10:40:397AM_20170819_99991231_20170714_99991231_6","0","0","0","0","1","0","0","20170819","20180531"
"0 - LinkFM_1000_20170819_99991231_20170714_99991231_2","1","0","0","0","0","0","0","20170819","20180531"
"0 - LinkFM_1000_20170819_99991231_20170714_99991231_3","0","1","0","0","0","0","0","20170819","20180531"
"0 - LinkFM_1000_20170819_99991231_20170714_99991231_4","0","0","1","0","0","0","0","20170819","20180531"
"0 - LinkFM_1000_20170819_99991231_20170714_99991231_5","0","0","0","1","0","0","0","20170819","20180531"
"0 - LinkFM_1000_20170819_99991231_20170714_99991231_6","0","0","0","0","1","0","0","20170819","20180531"
"0 - LinkFM_1000_20170819_99991231_20170714_99991231_7","0","0","0","0","0","1","0","20170819","20180531"
"01_#0_2015-11-15T11:41:23_20170819_99991231_20170106_99991231_2","1","0","0","0","0","0","0","20170819","20180531"
"01_#0_2015-11-15T11:41:23_20170819_99991231_20170106_99991231_3","0","1","0","0","0","0","0","20170819","20180531"
"01_#0_2015-11-15T11:41:23_20170819_99991231_20170106_99991231_4","0","0","1","0","0","0","0","20170819","20180531"
"01_#0_2015-11-15T11:41:23_20170819_99991231_20170106_99991231_5","0","0","0","1","0","0","0","20170819","20180531"
"01_#0_2015-11-15T11:41:23_20170819_99991231_20170106_99991231_6","0","0","0","0","1","0","0","20170819","20180531"
"01_#0_2015-11-15T11:48:52_20170819_99991231_20170110_99991231_2","1","0","0","0","0","0","0","20170819","20180531"
"01_#0_2015-11-15T11:48:52_20170819_99991231_20170110_99991231_3","0","1","0","0","0","0","0","20170819","20180531"
"01_#0_2015-11-15T11:48:52_20170819_99991231_20170110_99991231_4","0","0","1","0","0","0","0","20170819","20180531"
"01_#0_2015-11-15T11:48:52_20170819_99991231_20170110_99991231_5","0","0","0","1","0","0","0","20170819","20180531"
"01_#0_2015-11-15T11:48:52_20170819_99991231_20170110_99991231_6","0","0","0","0","1","0","0","20170819","20180531"
"01_#1_2015-11-15T11:41:24_20170819_99991231_20170106_99991231_2","1","0","0","0","0","0","0","20170819","20180531"
"01_#1_2015-11-15T11:41:24_20170819_99991231_20170106_99991231_3","0","1","0","0","0","0","0","20170819","20180531"
"01_#1_2015-11-15T11:41:24_20170819_99991231_20170106_99991231_4","0","0","1","0","0","0","0","20170819","20180531"
"01_#1_2015-11-15T11:41:24_20170819_99991231_20170106_99991231_5","0","0","0","1","0","0","0","20170819","20180531"
"01_#1_2015-11-15T11:41:24_20170819_99991231_20170106_99991231_6","0","0","0","0","1","0","0","20170819","20180531"
"01_#1_2015-11-15T11:41:24_20170819_99991231_20170106_99991231_7","0","0","0","0","0","1","0","20170819","20180531"
"01_#1_2015-11-15T11:48:53_20170819_99991231_20170110_99991231_2","1","0","0","0","0","0","0","20170819","20180531"
"01_#1_2015-11-15T11:48:53_20170819_99991231_20170110_99991231_3","0","1","0","0","0","0","0","20170819","20180531"
"01_#1_2015-11-15T11:48:53_20170819_99991231_20170110_99991231_4","0","0","1","0","0","0","0","20170819","20180531"
"01_#1_2015-11-15T11:48:53_20170819_99991231_20170110_99991231_5","0","0","0","1","0","0","0","20170819","20180531"
"01_#1_2015-11-15T11:48:53_20170819_99991231_20170110_99991231_6","0","0","0","0","1","0","0","20170819","20180531"
"01_#1_2015-11-15T11:48:53_20170819_99991231_20170110_99991231_7","0","0","0","0","0","1","0","20170819","20180531"
"01_#10_2015-11-15T11:48:53_20170819_99991231_20170110_99991231_2","1","0","0","0","0","0","0","20170819","20180531"
"01_#10_2015-11-15T11:48:53_20170819_99991231_20170110_99991231_3","0","1","0","0","0","0","0","20170819","20180531"
"01_#10_2015-11-15T11:48:53_20170819_99991231_20170110_99991231_4","0","0","1","0","0","0","0","20170819","20180531"
"01_#10_2015-11-15T11:48:53_20170819_99991231_20170110_99991231_5","0","0","0","1","0","0","0","20170819","20180531"
"01_#10_2015-11-15T11:48:53_20170819_99991231_20170110_99991231_6","0","0","0","0","1","0","0","20170819","20180531"
"01_#10_2015-11-15T11:48:53_20170819_99991231_20170110_99991231_7","0","0","0","0","0","1","0","20170819","20180531"
"01_#11_2015-11-15T11:41:25_20170819_99991231_20170106_99991231_2","1","0","0","0","0","0","0","20170819","20180531"
"01_#11_2015-11-15T11:41:25_20170819_99991231_20170106_99991231_3","0","1","0","0","0","0","0","20170819","20180531"
"01_#11_2015-11-15T11:41:25_20170819_99991231_20170106_99991231_4","0","0","1","0","0","0","0","20170819","20180531"
"01_#11_2015-11-15T11:41:25_20170819_99991231_20170106_99991231_5","0","0","0","1","0","0","0","20170819","20180531"
"01_#11_2015-11-15T11:41:25_20170819_99991231_20170106_99991231_6","0","0","0","0","1","0","0","20170819","20180531"
"01_#11_2015-11-15T11:41:25_20170819_99991231_20170106_99991231_7","0","0","0","0","0","1","0","20170819","20180531"
"01_#12_2015-11-15T11:48:54_20170819_99991231_20170110_99991231_2","1","0","0","0","0","0","0","20170819","20180531"
"01_#12_2015-11-15T11:48:54_20170819_99991231_20170110_99991231_3","0","1","0","0","0","0","0","20170819","20180531"
"01_#12_2015-11-15T11:48:54_20170819_99991231_20170110_99991231_4","0","0","1","0","0","0","0","20170819","20180531"
"01_#12_2015-11-15T11:48:54_20170819_99991231_20170110_99991231_5","0","0","0","1","0","0","0","20170819","20180531"
"01_#12_2015-11-15T11:48:54_20170819_99991231_20170110_99991231_6","0","0","0","0","1","0","0","20170819","20180531"
"01_#12_2015-11-15T11:48:54_20170819_99991231_20170110_99991231_7","0","0","0","0","0","1","0","20170819","20180531"
"01_#13_2015-11-15T11:41:25_20170819_99991231_20170106_99991231_2","1","0","0","0","0","0","0","20170819","20180531"
"01_#13_2015-11-15T11:41:25_20170819_99991231_20170106_99991231_3","0","1","0","0","0","0","0","20170819","20180531"
"01_#13_2015-11-15T11:41:25_20170819_99991231_20170106_99991231_4","0","0","1","0","0","0","0","20170819","20180531"
"01_#13_2015-11-15T11:41:25_20170819_99991231_20170106_99991231_5","0","0","0","1","0","0","0","20170819","20180531"
"01_#13_2015-11-15T11:41:25_20170819_99991231_20170106_99991231_6","0","0","0","0","1","0","0","20170819","20180531"
"01_#13_2015-11-15T11:41:25_20170819_99991231_20170106_99991231_7","0","0","0","0","0","1","0","20170819","20180531"
"01_#14_2015-11-15T11:48:54_20170819_99991231_20170110_99991231_2","1","0","0","0","0","0","0","20170819","20180531"
"01_#14_2015-11-15T11:48:54_20170819_99991231_20170110_99991231_3","0","1","0","0","0","0","0","20170819","20180531"
"01_#14_2015-11-15T11:48:54_20170819_99991231_20170110_99991231_4","0","0","1","0","0","0","0","20170819","20180531"
"01_#14_2015-11-15T11:48:54_20170819_99991231_20170110_99991231_5","0","0","0","1","0","0","0","20170819","20180531"
"01_#14_2015-11-15T11:48:54_20170819_99991231_20170110_99991231_6","0","0","0","0","1","0","0","20170819","20180531"
"01_#14_2015-11-15T11:48:54_20170819_99991231_20170110_99991231_7","0","0","0","0","0","1","0","20170819","20180531"
"01_#15_2015-11-15T11:41:25_20170819_99991231_20170106_99991231_2","1","0","0","0","0","0","0","20170819","20180531"
"01_#15_2015-11-15T11:41:25_20170819_99991231_20170106_99991231_3","0","1","0","0","0","0","0","20170819","20180531"
"01_#15_2015-11-15T11:41:25_20170819_99991231_20170106_99991231_4","0","0","1","0","0","0","0","20170819","20180531"
"01_#15_2015-11-15T11:41:25_20170819_99991231_20170106_99991231_5","0","0","0","1","0","0","0","20170819","20180531"
"01_#15_2015-11-15T11:41:25_20170819_99991231_20170106_99991231_6","0","0","0","0","1","0","0","20170819","20180531"
"01_#15_2015-11-15T11:41:25_20170819_99991231_20170106_99991231_7","0","0","0","0","0","1","0","20170819","20180531"
"01_#16_2015-11-15T11:48:54_20170819_99991231_20170110_99991231_2","1","0","0","0","0","0","0","20170819","20180531"
"01_#16_2015-11-15T11:48:54_20170819_99991231_20170110_99991231_3","0","1","0","0","0","0","0","20170819","20180531"
"01_#16_2015-11-15T11:48:54_20170819_99991231_20170110_99991231_4","0","0","1","0","0","0","0","20170819","20180531"
"01_#16_2015-11-15T11:48:54_20170819_99991231_20170110_99991231_5","0","0","0","1","0","0","0","20170819","20180531"
"01_#16_2015-11-15T11:48:54_20170819_99991231_20170110_99991231_6","0","0","0","0","1","0","0","20170819","20180531"
"01_#16_2015-11-15T11:48:54_20170819_99991231_20170110_99991231_7","0","0","0","0","0","1","0","20170819","20180531"
"01_#17_2015-11-15T11:41:25_20170819_99991231_20170106_99991231_2","1","0","0","0","0","0","0","20170819","20180531"
"01_#17_2015-11-15T11:41:25_20170819_99991231_20170106_99991231_3","0","1","0","0","0","0","0","20170819","20180531"
"01_#17_2015-11-15T11:41:25_20170819_99991231_20170106_99991231_4","0","0","1","0","0","0","0","20170819","20180531"
"01_#17_2015-11-15T11:41:25_20170819_99991231_20170106_99991231_5","0","0","0","1","0","0","0","20170819","20180531"
"01_#17_2015-11-15T11:41:25_20170819_99991231_20170106_99991231_6","0","0","0","0","1","0","0","20170819","20180531"
"01_#17_2015-11-15T11:41:25_20170819_99991231_20170106_99991231_7","0","0","0","0","0","1","0","20170819","20180531"
"01_#18_2015-11-15T11:48:54_20170819_99991231_20170110_99991231_2","1","0","0","0","0","0","0","20170819","20180531"
"01_#18_2015-11-15T11:48:54_20170819_99991231_20170110_99991231_3","0","1","0","0","0","0","0","20170819","20180531"
"01_#18_2015-11-15T11:48:54_20170819_99991231_20170110_99991231_4","0","0","1","0","0","0","0","20170819","20180531"
"01_#18_2015-11-15T11:48:54_20170819_99991231_20170110_99991231_5","0","0","0","1","0","0","0","20170819","20180531"
"01_#18_2015-11-15T11:48:54_20170819_99991231_20170110_99991231_6","0","0","0","0","1","0","0","20170819","20180531"
"01_#18_2015-11-15T11:48:54_20170819_99991231_20170110_99991231_7","0","0","0","0","0","1","0","20170819","20180531"
"01_#19_2015-11-15T11:41:26_20170819_99991231_20170106_99991231_2","1","0","0","0","0","0","0","20170819","20180531"
"01_#19_2015-11-15T11:41:26_20170819_99991231_20170106_99991231_3","0","1","0","0","0","0","0","20170819","20180531"
"01_#19_2015-11-15T11:41:26_20170819_99991231_20170106_99991231_4","0","0","1","0","0","0","0","20170819","20180531"
"01_#19_2015-11-15T11:41:26_20170819_99991231_20170106_99991231_5","0","0","0","1","0","0","0","20170819","20180531"
"01_#19_2015-11-15T11:41:26_20170819_99991231_20170106_99991231_6","0","0","0","0","1","0","0","20170819","20180531"
"01_#19_2015-11-15T11:41:26_20170819_99991231_20170106_99991231_7","0","0","0","0","0","1","0","20170819","20180531"
"01_#2_2015-11-15T11:48:53_20170819_99991231_20170110_99991231_2","1","0","0","0","0","0","0","20170819","20180531"
"01_#2_2015-11-15T11:48:53_20170819_99991231_20170110_99991231_3","0","1","0","0","0","0","0","20170819","20180531"
"01_#2_2015-11-15T11:48:53_20170819_99991231_20170110_99991231_4","0","0","1","0","0","0","0","20170819","20180531"
"01_#2_2015-11-15T11:48:53_20170819_99991231_20170110_99991231_5","0","0","0","1","0","0","0","20170819","20180531"
"01_#2_2015-11-15T11:48:53_20170819_99991231_20170110_99991231_6","0","0","0","0","1","0","0","20170819","20180531"
"01_#2_2015-11-15T11:48:53_20170819_99991231_20170110_99991231_7","0","0","0","0","0","1","0","20170819","20180531"
"01_#20_2015-11-15T11:48:54_20170819_99991231_20170110_99991231_2","1","0","0","0","0","0","0","20170819","20180531"
"01_#20_2015-11-15T11:48:54_20170819_99991231_20170110_99991231_3","0","1","0","0","0","0","0","20170819","20180531"
"01_#20_2015-11-15T11:48:54_20170819_99991231_20170110_99991231_4","0","0","1","0","0","0","0","20170819","20180531"
"01_#20_2015-11-15T11:48:54_20170819_99991231_20170110_99991231_5","0","0","0","1","0","0","0","20170819","20180531"
"01_#20_2015-11-15T11:48:54_20170819_99991231_20170110_99991231_6","0","0","0","0","1","0","0","20170819","20180531"
"01_#20_2015-11-15T11:48:54_20170819_99991231_20170110_99991231_7","0","0","0","0","0","1","0","20170819","20180531"
"01_#21_2015-11-15T11:41:26_20170819_99991231_20170106_99991231_2","1","0","0","0","0","0","0","20170819","20180531"
"01_#21_2015-11-15T11:41:26_20170819_99991231_20170106_99991231_3","0","1","0","0","0","0","0","20170819","20180531"
"01_#21_2015-11-15T11:41:26_20170819_99991231_20170106_99991231_4","0","0","1","0","0","0","0","20170819","20180531"
"01_#21_2015-11-15T11:41:26_20170819_99991231_20170106_99991231_5","0","0","0","1","0","0","0","20170819","20180531"
"01_#21_2015-11-15T11:41:26_20170819_99991231_20170106_99991231_6","0","0","0","0","1","0","0","20170819","20180531"
"01_#21_2015-11-15T11:41:26_20170819_99991231_20170106_99991231_7","0","0","0","0","0","1","0","20170819","20180531"
